product_code,name_ko,name_jp,brand_name,primary_region_code,price_range_code,price,description,purchase_tip,is_region_limited,image_url,source_note
PRD_750,행복토끼 쿠키캔,幸せうさぎのクッキー缶,무란베이커리(ムーラン株式会社),REG_018,PRC_03,2500,"행복토끼 쿠키캔은 무란베이커리의 구움과자 쿠키 세트입니다. 엄선한 재료로 파티시에 수준의 쿠키를 만들었다고 소개되는 상품으로, 히로시마 스위츠 라인업에 속합니다. 토끼 이미지를 담은 캔 패키지와 여러 쿠키를 함께 즐기는 구성의 디저트입니다.","캔이 남아 기념품 느낌이 좋고, 쿠키가 깨지지 않게 평평하게 보관하면 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_750/PRD_750_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16736
PRD_751,흑깨 콩가루 사탕,黒ごまきなこ飴,준세이식품마루시마(株式会社純正食品マルシマ),REG_018,PRC_01,505,흑깨 콩가루 사탕은 오노미치의 콩가루 공방에서 볶은 국내산 유기농 콩가루와 검은깨를 사용한 사탕입니다. 콩가루의 고소함과 검은깨의 진한 향이 중심이 되는 맛입니다. 사각하게 씹히는 식감을 더해 옛날 과자 같은 익숙함과 새로운 간식의 느낌을 함께 냅니다.,"달지 않은 고소한 간식을 좋아하는 어른 선물로 좋고, 낱개로 나눠 먹기 편함.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/junkura/cabinet/shop_item_images/58xx/5884.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00trmin.16t5u035.g00trmin.16t5v4ae/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fjunkura%2F5884%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fjunkura%2Fi%2F10012571%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_752,미하라 쌀가루 구움과자,【三原市フェア】米粉の焼き菓子,파티스리피스(PÂTISSERIE PIECE),REG_018,PRC_02,1250,미하라 쌀가루 구움과자는 미하라시산 쌀가루 쿠키를 모나카 속에 채운 과자입니다. 바삭한 모나카와 사각거리며 부서지는 쌀가루 쿠키의 식감이 함께 느껴지는 것이 특징입니다. 지역 쌀가루를 구움과자로 풀어낸 미하라시 페어 상품입니다.,지역 행사성 상품이라 재고가 바뀔 수 있어 구매 전 판매 여부를 확인하면 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_752/PRD_752_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16710
PRD_753,레몬 팥,レモンあずき,마고코로식재 와(真ごころ食材 和),REG_018,PRC_01,734,레몬 팥은 히로시마현 시라키산 팥과 구레시 가마가리산 완숙 레몬을 조합한 팥 디저트 계열 상품입니다. 팥의 부드러운 단맛에 레몬의 산미와 향을 더해 가볍고 산뜻한 맛을 냅니다. 히로시마 지역산 콩과 감귤을 함께 알리는 식품으로 소개된 제품입니다.,빵이나 떡에 곁들이기 좋아 디저트 만들기를 좋아하는 사람에게 추천하기 좋음.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/tjhiroshima/cabinet/item/nagomi/imgrc0131464096.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/53033622.7bbb75b6.53033623.c98a76f0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftjhiroshima%2Fa00211005%2F&m=https%3A%2F%2Fitem.rakuten.co.jp%2Ftjhiroshima%2Fa00211005%2F
PRD_754,후지이야 초코 모미지 만주,藤い屋(チョコ)もみじ饅頭1個,후지이야(藤い屋),REG_018,PRC_01,150,후지이야 초코 모미지 만주는 쌉싸름한 초콜릿 크림을 카스텔라 반죽과 맞춘 모미지 만주입니다. 후지이야의 단풍잎 모양 만주에 초콜릿 풍미를 넣어 전통 과자의 달콤함을 현대적인 맛으로 변주했습니다. 낱개 상품이라 한 개 단위로 히로시마 명물의 초코 맛을 접할 수 있습니다.,"낱개라 맛보기용으로 좋고, 여러 맛을 조합해 작은 선물 세트처럼 만들기 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_754/PRD_754_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16689
PRD_755,야마다야 도요카 낱개,やまだ屋 桐葉菓（とうようか）1個,야마다야(株式会社やまだ屋),REG_018,PRC_01,180,"야마다야 도요카는 찹쌀가루 반죽으로 속을 감싸 구워낸 야마다야의 과자입니다. 겉은 쫀득한 식감이 나도록 구워지고, 갓 구운 듯한 부드러운 맛을 내는 것이 특징입니다. 모미지 만주로 알려진 야마다야가 전개하는 또 다른 히로시마 반생과자입니다.","낱개 구매가 가능해 맛을 본 뒤 상자 상품을 고르기 좋고, 소비기한을 확인하면 좋음.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/momiji-yamadaya/cabinet/proimg/2023th/th_meika10.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00qkd9n.16t5u6e6.g00qkd9n.16t5v41c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmomiji-yamadaya%2Fmaika10%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmomiji-yamadaya%2Fi%2F10000082%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_756,야마다야 모미지 패밀리 8개 상자,やまだ屋 もみじファミリー8個箱,야마다야(株式会社やまだ屋),REG_018,PRC_02,1160,"야마다야 모미지 패밀리 8개 상자는 인기 모미지 만주 맛을 모은 8개입 상자입니다. 구성에는 고운 팥앙금, 통팥앙금, 녹차 앙금, 초콜릿, 크림 맛이 들어갑니다. 히로시마 명물인 모미지 만주가 지닌 기본 맛과 달콤한 변주 맛을 한 상자에 담은 야마다야의 혼합 세트입니다.","맛 구성이 다양해 가족이나 회사 선물로 무난하고, 상자가 눌리지 않게 챙기면 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_756/PRD_756_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16684
PRD_757,혼노보노 히로시마 레몬 쿠키,ほんのぼーの ひろしまのれもんのクッキー,벤쿄도(有限会社勉強堂),REG_018,PRC_01,842,"혼노보노 히로시마 레몬 쿠키는 벤쿄도가 만든 세토다산 에코레몬 과즙 사용 쿠키입니다. 원재료는 밀가루, 아몬드파우더, 버터, 기비설탕, 레몬 과즙, 달걀, 소금 중심으로 단순하게 구성되어 있습니다. 보존료와 착색료를 쓰지 않는 방향으로 만든 구움과자라 레몬의 산뜻한 향과 버터 쿠키의 고소함이 함께 느껴지는 제품입니다.",쿠키류는 부서지기 쉬우므로 상자 모서리 상태를 확인하고 짐 위쪽에 넣는 것이 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_757/PRD_757_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16471
PRD_758,아게타군 아크릴 키홀더 도가아나모,おしゃべり唐揚げあげ太くんアクリルキーホルダー どがあなも,램페이지(株式会社RAMPAGE),REG_018,PRC_01,700,"아게타군 아크릴 키홀더 도가아나모는 말하는 닭튀김 캐릭터 '아게타군'을 담은 아크릴 키홀더입니다. 히로시마 브랜드샵 타우의 굿즈·잡화 라인업에 속하며, 같은 캐릭터의 다른 말풍선 버전과 함께 전개됩니다. '도가아나모'라는 히로시마식 말맛을 캐릭터 굿즈로 풀어낸 작은 액세서리입니다.","작고 가벼운 캐릭터 굿즈라 여러 명에게 나눠 주기 좋고, 디자인 문구를 보고 고르면 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_758/PRD_758_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16810
PRD_759,히로쿠마 피유 가죽 키홀더,ひろくま PUレザーキーホルダー,후지세이(株式会社FUJISEY),REG_018,PRC_01,660,"히로쿠마 인조가죽 가죽 키홀더는 히로시마 캐릭터 히로쿠마 일러스트를 넣은 키홀더입니다. 인조가죽 가죽 소재로 만든 잡화이며, 높이 약 72밀리미터 크기의 휴대용 액세서리로 소개됩니다. 캐릭터의 부드러운 이미지를 가방이나 열쇠에 달 수 있는 형태로 만든 히로시마 굿즈입니다.",가방에 달기 좋은 잡화라 색상과 표면 흠집을 확인하고 구매하면 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_759/PRD_759_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16795
PRD_760,후지이야 고시앙 모미지 만주 15개 상자,藤い屋(こしあん)もみじ饅頭15個箱,후지이야(藤い屋),REG_018,PRC_03,2100,"후지이야의 전통 방식으로 만들어져 팥 본연의 깊은 맛을 느낄 수 있습니다. 특히 고시안은 팥 껍질을 벗긴 후 콩알 부분만 따로 끓여내어, 후지이야만의 특징인 '연보라색'의 고급스러운 안을 만듭니다. 이 연보라빛의 우아한 풍미는 후지이야의 대표적인 메뉴입니다. 숙련된 장인이 속재료와의 균형을 고려하여 틀에 기름칠을 하고 굽는 과정을 거쳐, 카스텔라가 모양대로 잘 부풀어 오르도록 정성껏 만듭니다.","인원이 많은 곳에 나눠 주기 좋고, 대표 브랜드 선물이라 실패 가능성이 낮음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_760/PRD_760_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16660
PRD_761,그것 가라 카푸초 2026,それ行けカーぷっちょ2026,유하미카쿠토(味覚糖株式会社),REG_018,PRC_01,324,그것 가라 카푸초 2026은 히로시마 도요 카프 이미지를 담은 푸초 계열 과자입니다. 타우 온라인 스토어에서는 히로시마 레몬 카테고리에 포함된 상품으로 소개됩니다. 야구단 응원 굿즈 성격과 레몬 맛 캔디의 지역성을 함께 담은 2026년판 스낵입니다.,"작고 가격이 낮아 야구 팬 지인에게 가볍게 주기 좋고, 유통기한을 확인하면 좋음.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/exicoast02/cabinet/13275282/imgrc0113620005.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00t2xqn.16t5u1b8.g00t2xqn.16t5v5cf/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fexicoast02%2Fb0gtdmrscs%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fexicoast02%2Fi%2F10007503%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_762,황금 레몬 유즈코쇼,黄金れもん柚子胡椒,아마노자쿠(農事組合法人あまのじゃく),REG_018,PRC_02,1080,"황금 레몬 유즈코쇼는 히로시마 레몬을 활용한 유즈코쇼 조미료입니다. 유즈코쇼 특유의 매운 향에 레몬의 산미와 향을 더한 조합이 특징입니다. 생선, 고기, 면 요리 등에 조금씩 더해 풍미를 살리는 히로시마 레몬 계열 양념 상품입니다.","고기와 생선 모두에 어울려 요리 선물로 실용적이고, 작은 병이라 휴대가 쉬움.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_762/PRD_762_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16551
PRD_763,히로시마 레몬 스노볼,ほんのぼーの ひろしまのれもんのスノーボール,벤쿄도(有限会社勉強堂),REG_018,PRC_01,842,"히로시마 레몬 스노볼은 혼노보노 라인의 레몬 쿠키입니다. 레몬의 산뜻한 향과 달콤새콤한 맛을 살리고, 스노볼 쿠키 특유의 호로호로 부서지는 식감을 내세웁니다. 히로시마 레몬을 가벼운 구움과자 형태로 즐기는 과자입니다.","가루가 묻어나는 과자라 개별 포장 상태를 확인하고, 차와 함께 줄 선물로 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_763/PRD_763_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16472
PRD_764,피넛 페이스트,ピーナッツペースト,아그리얼라이언스(アグリ・アライアンス株式会社),REG_018,PRC_02,1512,"피넛 페이스트는 땅콩, 기비설탕, 소금만으로 만든 단순한 구성의 페이스트입니다. 땅콩 본연의 고소한 맛을 살리고, 폴리페놀이 들어 있는 얇은 껍질까지 그대로 활용한 것이 특징입니다. 빵이나 과자에 바르는 스프레드로 쓰기 좋은 히로시마 식품입니다.","빵을 자주 먹는 사람에게 실용적이고, 병 제품이라 완충 포장을 챙기면 좋음.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/rosemarypark/cabinet/io/mame/peanut_paste_1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rrusn.16t5u9be.g00rrusn.16t5v064/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Frosemarypark%2F10000626%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Frosemarypark%2Fi%2F10000626%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_765,히로시마 생레몬식초,広島のおいしい生レモン酢,센니치식초양조(千日酢造株式会社),REG_018,PRC_02,1080,히로시마 생레몬식초는 히로시마현 원료를 고집해 만든 레몬 식초입니다. 제조사가 자체 식초의 맛을 바탕으로 레몬의 산뜻한 향을 더한 상품으로 소개됩니다. 식초의 산미와 레몬 향이 함께 살아 있어 음료나 조리에 활용하기 좋은 조미 식품입니다.,드레싱이나 음료에 쓰기 좋아 건강한 조미료를 찾는 사람에게 추천하기 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_765/PRD_765_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16459
PRD_766,사기섬 레몬소금,佐木島 レモン塩,사기시마미칸지마(株式会社鷺島みかんじま),REG_018,PRC_01,756,"사기섬 레몬소금은 히로시마 사기지마의 레몬을 사용한 레몬 소금입니다. 농약, 제초제, 화학비료를 쓰지 않은 레몬을 사용한 상품으로 소개됩니다. 소금의 짠맛에 레몬 향과 산미가 더해져 생선, 고기, 채소 요리에 산뜻한 풍미를 더하는 조미료입니다.","작은 조미료라 휴대가 쉽고, 해산물이나 닭고기 요리를 좋아하는 사람에게 잘 맞음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_766/PRD_766_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16453
PRD_767,세토우치 핫사쿠 라무네,瀬戸内はっさくラムネ,사이토음료공업(齋藤飲料工業株式会社),REG_018,PRC_01,140,세토우치 핫사쿠 라무네는 세토우치 감귤인 핫사쿠 이미지를 담은 탄산음료입니다. 라무네 특유의 청량한 단맛에 핫사쿠의 산뜻한 감귤 향을 더한 지역 음료로 소개됩니다. 히로시마 구르메 라인업 안에서 세토우치 과일의 상쾌한 맛을 강조한 제품입니다.,"유리병 음료라 현지에서 마시거나 파손 방지 포장을 하고, 어린이 선물로도 무난함.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_767/PRD_767_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16447
PRD_768,레모네이드 베이스,レモネードベース,도비시마감귤공방(とびしま柑橘工房株式会社),REG_018,PRC_01,594,"도비시마감귤공방에서 선보이는 레모네이드 베이스 제품입니다. 이 제품은 특히 토비시마 해도를 대표하는 지역의 국내산 레몬을 사용하여 만들었습니다. 신선하고 향긋한 맛이 특징인 레모네이드 베이스로, 다양한 음료를 만드는 데 활용하기 좋습니다.","음료를 직접 만들어 먹기 좋아 여름 선물로 좋고, 병 입구 밀봉을 확인해야 함.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/bijin-seikatsu/cabinet/food/leg/leg_r.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00t4b5n.16t5u9e9.g00t4b5n.16t5vf1c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbijin-seikatsu%2F3063-1002%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbijin-seikatsu%2Fi%2F10000569%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_769,세토우치 레몬 야채수프,瀬戸内レモン野菜スープ,닛토식품공업(日東食品工業株式会社),REG_018,PRC_01,540,세토우치 레몬 야채수프는 분말 형태로 즐길 수 있는 수프입니다. 세토우치 레몬 가루가 선사하는 상큼하고 청량한 풍미가 특징입니다. 여기에 색감이 아름다운 11가지 종류의 국내산 채소를 균형 있게 조합하여 맛과 영양을 더했습니다.,가볍게 먹는 즉석 수프라 사무실 간식이나 혼자 사는 사람 선물로 좋음.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/nipponmarche/cabinet/syohin16/4902362096386.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00te14n.16t5ud0b.g00te14n.16t5vabd/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnipponmarche%2F4902362096386%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnipponmarche%2Fi%2F10022533%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_770,세토우치 레몬 레모네이드,瀬戸内レモンのレモネード,이마오카제과(今岡製菓株式会社),REG_018,PRC_01,378,"세토우치 레몬 레모네이드는 세토우치 레몬을 사용한 레모네이드 음료입니다. 레몬의 산미와 단맛을 살린 상큼한 맛이 중심인 히로시마 구르메 상품입니다. 병이나 팩 음료처럼 바로 마시는 레모네이드 계열 제품으로, 세토우치 감귤 산지의 이미지를 담고 있습니다.","가격 부담이 낮고 가벼워 여러 개 구매하기 좋으며, 따뜻하게도 차갑게도 마시기 좋음.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/okawa-shop/cabinet/0040/4901401202535-6.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rfsnn.16t5ue3b.g00rfsnn.16t5vb11/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fokawa-shop%2F4901401202535-6%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fokawa-shop%2Fi%2F10017420%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_771,레몬진저 베이스,レモンジンジャーベース,도비시마감귤공방(とびしま柑橘工房株式会社),REG_018,PRC_01,594,"레몬진저 베이스는 도비시마감귤공방의 무첨가 레몬 생강 시럽입니다. 히로시마 안게나다 도비시마 해도산 레몬, 히로시마현산 생강, 국산 첨채당과 기비설탕을 사용한 제품으로 소개됩니다. 물이나 탄산수, 따뜻한 물에 섞으면 레몬의 산미와 생강의 매운 향이 어우러진 음료 베이스가 됩니다.","생강 향이 있어 겨울철 선물로 좋고, 희석 비율을 함께 알려 주면 바로 쓰기 편함.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/bijin-seikatsu/cabinet/food/leg/leg_r.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00t4b5n.16t5u9e9.g00t4b5n.16t5vf1c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbijin-seikatsu%2F3063-1002%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbijin-seikatsu%2Fi%2F10000569%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_772,카프 레모네이드,Carpレモネード,오다제과(有限会社織田製菓),REG_018,PRC_01,540,카프 레모네이드는 히로시마 도요 카프의 본거지인 히로시마현산 레몬을 사용한 분말 청량음료입니다. 차갑게도 따뜻하게도 마실 수 있어 계절과 관계없이 쓰기 쉬운 레모네이드 상품으로 소개됩니다. 야구단 캐릭터성과 히로시마 레몬의 지역성을 함께 담은 음료입니다.,야구 기념품과 식품의 성격을 함께 가져 카프 팬에게 가볍게 주기 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_772/PRD_772_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16170
PRD_773,미쓰야 나기 타우 아크릴 플레이트,三ツ矢凪×tauアクリルプレート,미쓰야 나기(三ツ矢凪),REG_018,PRC_03,2530,미쓰야 나기 타우 아크릴 플레이트는 미쓰야 나기와 타우가 협업한 아크릴 굿즈입니다. 투명한 아크릴 소재에 캐릭터 디자인을 담은 장식용 플레이트 형태입니다. 히로시마 브랜드샵의 굿즈·잡화 라인업에서 캐릭터 팬을 겨냥해 전개되는 상품입니다.,아크릴 제품은 표면 스크래치가 보일 수 있어 보호 필름 상태를 확인하고 사면 좋음.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_773/PRD_773_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16756
PRD_774,오초 레모네이드,大長レモネード,나카모토본점(株式会社中元本店),REG_018,PRC_01,302,"오초 레모네이드는 히로시마현 구레시 오초 지역의 레몬 이미지를 담은 레모네이드입니다. 오초가 있는 오사키시모지마는 히로시마 레몬 산지로 알려져 있으며, 레몬의 산미와 향을 살린 지역 음료로 전개됩니다. 상큼한 레몬 맛을 중심에 둔 히로시마 구르메 상품입니다.",한 병씩 가볍게 즐기기 좋지만 병 음료라 귀국용보다는 현지 소비나 배송이 편함.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/nozomi-market/cabinet/202509_19/b617-2-1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00r1iqn.16t5u5f8.g00r1iqn.16t5v10a/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnozomi-market%2Fb617-2%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnozomi-market%2Fi%2F10115265%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_775,세토우치 파스타 레몬 카르보나라,瀬戸内パスタレモンカルボナーラ,야마토푸즈(ヤマトフーズ株式会社),REG_018,PRC_01,324,"세토우치 파스타 레몬 카르보나라는 세토우치 레몬과 세 가지 치즈를 조합한 파스타 소스입니다. 크림치즈, 체더, 카망베르의 고소함에 레몬의 산뜻한 산미를 더해 진하면서도 느끼함을 줄인 맛을 냅니다. 파스타뿐 아니라 샐러드 소스로도 어울리는 레몬 크림 계열 조미 소스입니다.","상온 보관 파스타 소스라 휴대가 쉽고, 혼자 사는 사람에게 실용적인 선물임.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/macaron-store/cabinet/img15/y-kn-034-1_g1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/53033622.7bbb75b6.53033623.c98a76f0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmacaron-store%2Fy-kn-034%2F&m=https%3A%2F%2Fitem.rakuten.co.jp%2Fmacaron-store%2Fy-kn-034%2F
PRD_776,빙고가스리 인형 꽃,花,미노리공상(みのり工商有限会社),REG_018,PRC_06,16500,"빙고가스리 인형 꽃은 히로시마 전통 직물인 빙고가스리를 활용한 수제 천 인형입니다. 빙고가스리는 후쿠야마 지역의 전통 공예품으로, 일본의 대표적인 가스리 직물 중 하나로 알려져 있습니다. 이 인형은 꽃을 모티프로 한 장식 인형 형태라 직물의 차분한 무늬와 수공예적인 분위기를 함께 보여줍니다.","공예품이라 오래 남는 선물로 좋고, 흰 원단이 오염되지 않도록 포장 상태를 확인해야 함.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/bunbunbee/cabinet/arrangement/400/pp-mo-022r_b_156.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00q93zn.16t5ucff.g00q93zn.16t5v012/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fbunbunbee%2Fpp-mo-022r%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fbunbunbee%2Fi%2F10002788%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_777,빙고가스리 인형 아야토리,あやとり,미노리공상(みのり工商有限会社),REG_018,PRC_06,34100,"빙고가스리 인형 아야토리는 빙고가스리 직물을 활용한 수제 천 인형입니다. 아야토리, 오테다마, 벌레잡이 같은 옛 놀이를 즐기는 아이들을 모티프로 한 천 인형 계열 작품과 같은 맥락의 상품입니다. 전통 직물의 무늬와 어린 시절 놀이 장면을 결합한 히로시마 공예 잡화입니다.",가격대가 높은 공예품이라 배송 포장과 보관 장소를 고려해 구매하는 것이 좋음.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/slowworks/cabinet/sarahssilks/1565435_1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00q2bgn.16t5uc6f.g00q2bgn.16t5v79f/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fslowworks%2F1565435%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fslowworks%2Fi%2F10003233%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_778,아게타군 토트백,おしゃべり唐揚げあげ太くんトートバック,램페이지(株式会社RAMPAGE),REG_018,PRC_03,2000,"아게타군 토트백은 말하는 닭튀김 캐릭터 '아게타군'을 그려 넣은 토트백입니다. 히로시마 브랜드샵 타우의 굿즈·잡화 라인업에 속하는 제품으로, 같은 캐릭터의 아크릴 키홀더와 함께 전개됩니다. 캐릭터 일러스트를 전면에 둔 캐주얼한 천 가방 형태의 생활 잡화입니다.","천 가방은 부피 부담이 적고, 여행 중 보조가방으로 바로 사용할 수 있어 편리함.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_778/PRD_778_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16790
PRD_779,히로쿠마 얼굴 목제 키홀더,ひろくま木製キーホルダー 顔,아쿠아플랜(アクアプラン),REG_018,PRC_01,850,히로쿠마 얼굴 목제 키홀더는 히로쿠마의 얼굴을 나무 소재로 표현한 키홀더입니다. 히로시마 캐릭터 히로쿠마를 작고 가벼운 목제 액세서리로 만든 굿즈입니다. 자연스러운 나무 질감과 둥근 캐릭터 형태가 어우러진 휴대용 잡화입니다.,가볍고 유통기한이 없어 아이나 친구에게 부담 없이 주기 좋은 기념품임.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_779/PRD_779_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16803
PRD_780,히로쿠마 히로시마 주걱 목제 스트랩,ひろくま木製ストラップ 広島しゃもじ,아쿠아플랜(アクアプラン),REG_018,PRC_01,660,"히로쿠마 히로시마 주걱 목제 스트랩은 히로시마의 전통적인 주걱 이미지를 히로쿠마 캐릭터와 결합한 목제 스트랩입니다. 나무 소재의 작은 장식품으로, 가방이나 열쇠에 달 수 있는 휴대용 굿즈입니다. 히로시마 샤모지의 지역 상징성과 캐릭터 상품성을 함께 담았습니다.","작고 가벼워 여러 개 사기 좋고, 식품보다 오래 남는 여행 기념품을 찾을 때 적합함.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_780/PRD_780_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16691
PRD_781,쿠누기 바움쿠헨 달과 태양 기프트,櫟 kunugi バームクーヘン月・太陽４号ギフト,쿠누기(櫟kunugi),REG_018,PRC_04,3240,"쿠누기 바움쿠헨 달과 태양 기프트는 히로시마의 쿠누기가 만든 두 가지 바움쿠헨 세트입니다. 반죽을 한 겹씩 입히고 구워내는 과정을 바움 장인이 지켜보며 완성하는 상품으로 소개됩니다. '달'은 농후한 맛 속에 우아한 단맛을, '태양'은 히로시마 레몬을 넣은 산뜻한 맛을 담은 기프트 구성입니다.","상자 포장이 좋아 가족 선물로 적합하고, 케이크가 눌리지 않게 세워 두지 않는 편이 좋음.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_781/PRD_781_packshot_v1.png,https://shop.tau-hiroshima.jp/products/detail/16714
