product_code,age_group_code,note
PRD_1255,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1255,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1255,AGE_005,40대(차와 곁들이기 좋음)
PRD_1256,AGE_002,10대(달콤한 간식으로 접근하기 쉬움)
PRD_1256,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1256,AGE_004,30대(간식 선물로 무난함)
PRD_1256,AGE_005,40대(가족과 함께 먹기 좋음)
PRD_1257,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1257,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1257,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1257,AGE_005,40대(차와 곁들이기 좋음)
PRD_1258,AGE_003,20대(가볍게 쓰기 좋은 생활용품)
PRD_1258,AGE_004,30대(실용 선물로 적합)
PRD_1258,AGE_005,40대(취향 부담이 적음)
PRD_1258,AGE_006,50대(일상에서 활용하기 좋음)
PRD_1259,AGE_003,20대(가볍게 쓰기 좋은 생활용품)
PRD_1259,AGE_004,30대(실용 선물로 적합)
PRD_1259,AGE_005,40대(취향 부담이 적음)
PRD_1259,AGE_006,50대(일상에서 활용하기 좋음)
PRD_1260,AGE_003,20대(가볍게 쓰기 좋은 생활용품)
PRD_1260,AGE_004,30대(실용 선물로 적합)
PRD_1260,AGE_005,40대(취향 부담이 적음)
PRD_1260,AGE_006,50대(일상에서 활용하기 좋음)
PRD_1261,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1261,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1261,AGE_006,50대(생활용 선물로 적합)
PRD_1261,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1262,AGE_003,20대(가볍게 쓰기 좋은 생활용품)
PRD_1262,AGE_004,30대(실용 선물로 적합)
PRD_1262,AGE_005,40대(취향 부담이 적음)
PRD_1262,AGE_006,50대(일상에서 활용하기 좋음)
PRD_1263,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1263,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1263,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1263,AGE_005,40대(차와 곁들이기 좋음)
PRD_1264,AGE_002,10대(달콤한 간식으로 접근하기 쉬움)
PRD_1264,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1264,AGE_004,30대(간식 선물로 무난함)
PRD_1264,AGE_005,40대(가족과 함께 먹기 좋음)
PRD_1265,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1265,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1265,AGE_006,50대(생활용 선물로 적합)
PRD_1265,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1266,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1266,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1266,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1266,AGE_005,40대(차와 곁들이기 좋음)
PRD_1267,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1267,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1267,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1267,AGE_005,40대(차와 곁들이기 좋음)
PRD_1268,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1268,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1268,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1268,AGE_005,40대(차와 곁들이기 좋음)
PRD_1269,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1269,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1269,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1269,AGE_005,40대(차와 곁들이기 좋음)
PRD_1270,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1270,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1270,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1270,AGE_005,40대(차와 곁들이기 좋음)
PRD_1271,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1271,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1271,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1271,AGE_005,40대(차와 곁들이기 좋음)
PRD_1272,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1272,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1272,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1272,AGE_005,40대(차와 곁들이기 좋음)
PRD_1273,AGE_003,20대(지역 전통 과자를 경험하기 좋음)
PRD_1273,AGE_004,30대(차와 함께 먹기 좋음)
PRD_1273,AGE_005,40대(전통 간식 선물로 적합)
PRD_1273,AGE_006,50대(단정한 화과자 선물로 어울림)
PRD_1274,AGE_003,20대(지역 전통 과자를 경험하기 좋음)
PRD_1274,AGE_004,30대(차와 함께 먹기 좋음)
PRD_1274,AGE_005,40대(전통 간식 선물로 적합)
PRD_1274,AGE_006,50대(단정한 화과자 선물로 어울림)
PRD_1275,AGE_003,20대(지역 전통 과자를 경험하기 좋음)
PRD_1275,AGE_004,30대(차와 함께 먹기 좋음)
PRD_1275,AGE_005,40대(전통 간식 선물로 적합)
PRD_1275,AGE_006,50대(단정한 화과자 선물로 어울림)
PRD_1276,AGE_003,20대(지역 전통 과자를 경험하기 좋음)
PRD_1276,AGE_004,30대(차와 함께 먹기 좋음)
PRD_1276,AGE_005,40대(전통 간식 선물로 적합)
PRD_1276,AGE_006,50대(단정한 화과자 선물로 어울림)
PRD_1277,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1277,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1277,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1277,AGE_005,40대(차와 곁들이기 좋음)
PRD_1278,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1278,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1278,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1278,AGE_005,40대(차와 곁들이기 좋음)
PRD_1279,AGE_002,10대(달콤한 과자 선물로 적합)
PRD_1279,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1279,AGE_004,30대(직장·가족 선물로 무난함)
PRD_1279,AGE_005,40대(차와 곁들이기 좋음)
PRD_1280,AGE_002,10대(달콤한 간식으로 접근하기 쉬움)
PRD_1280,AGE_003,20대(가볍게 나눠 먹기 좋음)
PRD_1280,AGE_004,30대(간식 선물로 무난함)
PRD_1280,AGE_005,40대(가족과 함께 먹기 좋음)
PRD_1281,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1281,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1281,AGE_006,50대(생활용 선물로 적합)
PRD_1281,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1282,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1282,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1282,AGE_006,50대(생활용 선물로 적합)
PRD_1282,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1283,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1283,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1283,AGE_006,50대(생활용 선물로 적합)
PRD_1283,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1284,AGE_003,20대(가볍게 쓰기 좋은 생활용품)
PRD_1284,AGE_004,30대(실용 선물로 적합)
PRD_1284,AGE_005,40대(취향 부담이 적음)
PRD_1284,AGE_006,50대(일상에서 활용하기 좋음)
PRD_1285,AGE_004,30대(실용적인 지역 선물을 선호할 수 있음)
PRD_1285,AGE_005,40대(가정에서 활용하기 좋음)
PRD_1285,AGE_006,50대(생활용 선물로 적합)
PRD_1285,AGE_007,60대(오래 두고 쓰거나 먹기 좋음)
PRD_1286,AGE_002,10대(달콤한 과자 선호층)
PRD_1286,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1286,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1286,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1287,AGE_002,10대(달콤한 과자 선호층)
PRD_1287,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1287,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1287,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1288,AGE_002,10대(달콤한 과자 선호층)
PRD_1288,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1288,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1288,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1289,AGE_001,10세 미만(달콤하고 부드러운 과자)
PRD_1289,AGE_002,10대(과일 디저트 선호층)
PRD_1289,AGE_003,20대(가벼운 간식 선물)
PRD_1289,AGE_004,30대(가족·친구 선물용으로 적합)
PRD_1290,AGE_002,10대(달콤한 과자 선호층)
PRD_1290,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1290,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1290,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1291,AGE_002,10대(달콤한 과자 선호층)
PRD_1291,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1291,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1291,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1292,AGE_002,10대(달콤한 과자 선호층)
PRD_1292,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1292,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1292,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1293,AGE_002,10대(달콤한 과자 선호층)
PRD_1293,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1293,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1293,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1294,AGE_002,10대(달콤한 과자 선호층)
PRD_1294,AGE_003,20대(여행 기념 간식으로 적합)
PRD_1294,AGE_004,30대(직장·가족 선물로 활용 가능)
PRD_1294,AGE_005,40대(부담 없는 지역 과자 선물)
PRD_1295,AGE_001,10세 미만(달콤하고 부드러운 과자)
PRD_1295,AGE_002,10대(과일 디저트 선호층)
PRD_1295,AGE_003,20대(가벼운 간식 선물)
PRD_1295,AGE_004,30대(가족·친구 선물용으로 적합)
PRD_1296,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1296,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1296,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1296,AGE_006,50대(향토식품 선물로 어울림)
PRD_1297,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1297,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1297,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1297,AGE_006,50대(향토식품 선물로 어울림)
PRD_1298,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1298,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1298,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1298,AGE_006,50대(향토식품 선물로 어울림)
PRD_1299,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1299,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1299,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1299,AGE_006,50대(향토식품 선물로 어울림)
PRD_1300,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1300,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1300,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1300,AGE_006,50대(향토식품 선물로 어울림)
PRD_1301,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1301,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1301,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1301,AGE_006,50대(향토식품 선물로 어울림)
PRD_1302,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1302,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1302,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1302,AGE_006,50대(향토식품 선물로 어울림)
PRD_1303,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1303,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1303,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1303,AGE_006,50대(향토식품 선물로 어울림)
PRD_1304,AGE_003,20대(간편식·안주로 활용 가능)
PRD_1304,AGE_004,30대(식사용 기념품 수요가 있음)
PRD_1304,AGE_005,40대(반찬·안주 선물로 적합)
PRD_1304,AGE_006,50대(향토식품 선물로 어울림)
PRD_1305,AGE_003,20대(특색 있는 디저트 경험)
PRD_1305,AGE_004,30대(가까운 사람에게 직접 선물하기 좋음)
PRD_1305,AGE_005,40대(차와 곁들이기 좋음)
PRD_1306,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1306,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1306,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1306,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1307,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1307,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1307,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1307,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1308,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1308,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1308,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1308,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1309,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1309,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1309,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1309,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1310,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1310,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1310,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1310,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1311,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1311,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1311,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1311,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1312,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1312,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1312,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1312,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1313,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1313,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1313,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1313,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1314,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1314,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1314,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1314,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1315,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1315,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1315,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1315,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1316,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1316,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1316,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1316,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1317,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1317,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1317,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1317,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1318,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1318,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1318,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1318,AGE_006,50대 (가볍게 즐기기 좋은 기념품)
PRD_1319,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1319,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1319,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1319,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1320,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1320,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1320,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1320,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1321,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1321,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1321,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1321,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1322,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1322,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1322,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1322,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1323,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1323,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1323,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1323,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1324,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1324,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1324,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1324,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1325,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1325,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1325,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1325,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1326,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1326,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1326,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1326,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1327,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1327,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1327,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1327,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1328,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1328,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1328,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1328,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1329,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1329,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1329,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1329,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1330,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1330,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1330,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1330,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1331,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1331,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1331,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1331,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1332,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1332,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1332,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1332,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1333,AGE_003,20대 (간편식·조미료 활용도가 높음)
PRD_1333,AGE_004,30대 (간편식·조미료 활용도가 높음)
PRD_1333,AGE_005,40대 (간편식·조미료 활용도가 높음)
PRD_1333,AGE_006,50대 (간편식·조미료 활용도가 높음)
PRD_1334,AGE_002,10대 (가볍게 즐기기 좋은 기념품)
PRD_1334,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1334,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1334,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1335,AGE_003,20대 (가볍게 즐기기 좋은 기념품)
PRD_1335,AGE_004,30대 (가볍게 즐기기 좋은 기념품)
PRD_1335,AGE_005,40대 (가볍게 즐기기 좋은 기념품)
PRD_1336,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1336,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1336,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1337,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1337,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1337,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1338,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1338,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1338,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1339,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1339,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1339,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1340,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1340,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1340,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1341,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1341,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1341,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1342,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1342,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1342,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1343,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1343,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1343,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1344,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1344,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1344,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1345,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1345,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1345,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1346,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1346,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1346,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1347,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1347,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1347,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1348,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1348,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1348,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1349,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1349,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1349,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1350,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1350,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1350,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1351,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1351,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1351,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1352,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1352,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1352,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1353,AGE_003,20대(가볍고 트렌디한 여행 선물)
PRD_1353,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1353,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1354,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1354,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1354,AGE_006,50대(전통주나 실용 선물 선호)
PRD_1355,AGE_004,30대(실용성과 지역성을 함께 고려)
PRD_1355,AGE_005,40대(무난하고 품질감 있는 선물)
PRD_1355,AGE_006,50대(전통주나 실용 선물 선호)
PRD_1356,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1356,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1356,AGE_005,40대(부담 없는 생활 선물)
PRD_1357,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1357,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1357,AGE_005,40대(부담 없는 생활 선물)
PRD_1358,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1358,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1358,AGE_005,40대(부담 없는 생활 선물)
PRD_1359,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1359,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1359,AGE_005,40대(부담 없는 생활 선물)
PRD_1360,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1360,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1360,AGE_005,40대(부담 없는 생활 선물)
PRD_1361,AGE_003,20대(향과 감성 소비에 어울림)
PRD_1361,AGE_004,30대(실용성과 디자인을 함께 고려)
PRD_1361,AGE_005,40대(부담 없는 생활 선물)
PRD_1362,AGE_002,10대(작고 귀여운 굿즈 선호)
PRD_1362,AGE_003,20대(여행 기념 굿즈로 적합)
PRD_1362,AGE_004,30대(가볍게 소장하기 좋음)
PRD_1363,AGE_002,10대(작고 귀여운 굿즈 선호)
PRD_1363,AGE_003,20대(여행 기념 굿즈로 적합)
PRD_1363,AGE_004,30대(가볍게 소장하기 좋음)
PRD_1364,AGE_002,10대(작고 귀여운 굿즈 선호)
PRD_1364,AGE_003,20대(여행 기념 굿즈로 적합)
PRD_1364,AGE_004,30대(가볍게 소장하기 좋음)
PRD_1365,AGE_002,10대(작고 귀여운 굿즈 선호)
PRD_1365,AGE_003,20대(여행 기념 굿즈로 적합)
PRD_1365,AGE_004,30대(가볍게 소장하기 좋음)
PRD_1366,AGE_002,10대(작고 귀여운 굿즈 선호)
PRD_1366,AGE_003,20대(여행 기념 굿즈로 적합)
PRD_1366,AGE_004,30대(가볍게 소장하기 좋음)
PRD_1367,AGE_003,20대(간편 요리에 활용 가능)
PRD_1367,AGE_004,30대(집밥·캠핑 요리에 적합)
PRD_1367,AGE_005,40대(실용적인 식품 선물)
PRD_1368,AGE_003,20대(간편 요리에 활용 가능)
PRD_1368,AGE_004,30대(집밥·캠핑 요리에 적합)
PRD_1368,AGE_005,40대(실용적인 식품 선물)
PRD_1369,AGE_003,20대(간편 요리에 활용 가능)
PRD_1369,AGE_004,30대(집밥·캠핑 요리에 적합)
PRD_1369,AGE_005,40대(실용적인 식품 선물)
PRD_1370,AGE_003,20대(간편 요리에 활용 가능)
PRD_1370,AGE_004,30대(집밥·캠핑 요리에 적합)
PRD_1370,AGE_005,40대(실용적인 식품 선물)
