product_code,target_code,note
PRD_1275,TGT_008,자신(현지 간식으로 맛보기 좋음)
PRD_1276,TGT_003,친구(지역 과자를 가볍게 나누기 좋음)
PRD_1276,TGT_004,가족(여럿이 함께 먹기 좋음)
PRD_1276,TGT_005,직장동료(개별포장 과자는 나눔 선물로 편함)
PRD_1276,TGT_008,자신(현지 간식으로 맛보기 좋음)
PRD_1277,TGT_003,친구(지역 과자를 가볍게 나누기 좋음)
PRD_1277,TGT_004,가족(여럿이 함께 먹기 좋음)
PRD_1277,TGT_005,직장동료(개별포장 과자는 나눔 선물로 편함)
PRD_1277,TGT_008,자신(현지 간식으로 맛보기 좋음)
PRD_1278,TGT_003,친구(지역 과자를 가볍게 나누기 좋음)
PRD_1278,TGT_004,가족(여럿이 함께 먹기 좋음)
PRD_1278,TGT_005,직장동료(개별포장 과자는 나눔 선물로 편함)
PRD_1278,TGT_008,자신(현지 간식으로 맛보기 좋음)
PRD_1279,TGT_003,친구(지역 과자를 가볍게 나누기 좋음)
PRD_1279,TGT_004,가족(여럿이 함께 먹기 좋음)
PRD_1279,TGT_005,직장동료(개별포장 과자는 나눔 선물로 편함)
PRD_1279,TGT_008,자신(현지 간식으로 맛보기 좋음)
PRD_1280,TGT_003,친구(가볍게 나눠 먹기 좋음)
PRD_1280,TGT_004,가족(집에서 간식으로 즐기기 좋음)
PRD_1280,TGT_007,어린이(달콤한 간식 선물로 적합)
PRD_1280,TGT_008,자신(여행 중 간식으로도 활용 가능)
PRD_1281,TGT_001,부모님(집에서 활용하기 좋은 실용 식품)
PRD_1281,TGT_004,가족(함께 먹거나 요리에 쓰기 좋음)
PRD_1281,TGT_008,자신(귀국 후에도 일상적으로 사용 가능)
PRD_1282,TGT_001,부모님(집에서 활용하기 좋은 실용 식품)
PRD_1282,TGT_004,가족(함께 먹거나 요리에 쓰기 좋음)
PRD_1282,TGT_008,자신(귀국 후에도 일상적으로 사용 가능)
PRD_1283,TGT_001,부모님(지역 공예품의 기념성이 있음)
PRD_1283,TGT_002,연인(오래 남는 물건 선물로 적합)
PRD_1283,TGT_006,상사/은사(격식 있는 지역 공예 선물)
PRD_1283,TGT_008,자신(여행 기념품으로 보관하기 좋음)
PRD_1284,TGT_002,연인(부담 없는 생활용품 선물)
PRD_1284,TGT_003,친구(취향을 크게 타지 않는 실용 선물)
PRD_1284,TGT_005,직장동료(가볍게 주고받기 좋음)
PRD_1284,TGT_008,자신(여행 후에도 계속 사용 가능)
PRD_1285,TGT_001,부모님(지역 공예품의 기념성이 있음)
PRD_1285,TGT_002,연인(오래 남는 물건 선물로 적합)
PRD_1285,TGT_006,상사/은사(격식 있는 지역 공예 선물)
PRD_1285,TGT_008,자신(여행 기념품으로 보관하기 좋음)
PRD_1286,TGT_003,친구(망고 과자라 가볍게 나누기 좋음)
PRD_1286,TGT_004,가족(호불호가 적은 달콤한 과자)
PRD_1286,TGT_005,직장동료(10매입으로 나눠 먹기 좋음)
PRD_1287,TGT_003,친구(쿠키형이라 부담 없는 선물)
PRD_1287,TGT_005,직장동료(개별 포장으로 배분하기 쉬움)
PRD_1287,TGT_008,자신(커피 간식으로 먹기 좋음)
PRD_1288,TGT_002,연인(부드러운 구움과자 선물로 무난함)
PRD_1288,TGT_003,친구(망고 디저트 취향에 잘 맞음)
PRD_1288,TGT_004,가족(차와 함께 먹기 좋음)
PRD_1289,TGT_004,가족(부드러운 푸딩이라 함께 먹기 좋음)
PRD_1289,TGT_007,어린이(상큼한 과일 디저트로 접근성이 좋음)
PRD_1289,TGT_008,자신(여행 후 디저트로 즐기기 좋음)
PRD_1290,TGT_003,친구(가볍게 나눠 먹기 좋음)
PRD_1290,TGT_005,직장동료(개수가 많아 단체 선물에 적합)
PRD_1290,TGT_008,자신(부담 없는 간식용)
PRD_1291,TGT_003,친구(단짠 쿠키라 간식 선물로 적합)
PRD_1291,TGT_005,직장동료(가격이 부담스럽지 않음)
PRD_1291,TGT_008,자신(커피와 곁들이기 좋음)
PRD_1292,TGT_001,부모님(부드러운 치즈만주라 차와 어울림)
PRD_1292,TGT_004,가족(여러 개입 구성으로 나눠 먹기 좋음)
PRD_1292,TGT_006,상사/은사(지역 대표 과자라 설명하기 좋음)
PRD_1293,TGT_003,친구(프루티한 센베이라 가볍게 전달 가능)
PRD_1293,TGT_005,직장동료(봉지형 구성이라 나눠주기 좋음)
PRD_1293,TGT_008,자신(가벼운 간식으로 적합)
PRD_1294,TGT_001,부모님(전통 과자 느낌이 강함)
PRD_1294,TGT_004,가족(담백한 센베이라 함께 먹기 좋음)
PRD_1294,TGT_006,상사/은사(지역 명물 과자로 무난함)
PRD_1295,TGT_003,친구(금귤 소재가 독특함)
PRD_1295,TGT_004,가족(달콤한 떡 과자로 나눠 먹기 좋음)
PRD_1295,TGT_007,어린이(작고 달콤한 과자)
PRD_1296,TGT_001,부모님(향토음식을 집에서 먹을 수 있음)
PRD_1296,TGT_004,가족(식사용으로 활용 가능)
PRD_1296,TGT_008,자신(여행 후 현지 맛을 재현하기 좋음)
PRD_1297,TGT_001,부모님(미야자키 대표 요리를 간편하게 먹을 수 있음)
PRD_1297,TGT_004,가족(반찬으로 활용 가능)
PRD_1297,TGT_008,자신(한 끼 식사 대용으로 좋음)
PRD_1298,TGT_003,친구(현지 간식 느낌이 강함)
PRD_1298,TGT_008,자신(여행 중 바로 먹기 좋음)
PRD_1298,TGT_004,가족(간단한 야식으로 활용 가능)
PRD_1299,TGT_001,부모님(술안주나 반찬으로 활용 가능)
PRD_1299,TGT_003,친구(맥주 안주 선물로 적합)
PRD_1299,TGT_008,자신(숙소 야식으로 먹기 좋음)
PRD_1300,TGT_001,부모님(향토식품 선물로 설명하기 좋음)
PRD_1300,TGT_004,가족(반찬이나 안주로 함께 먹기 좋음)
PRD_1300,TGT_008,자신(현지 음식을 맛보기 좋음)
PRD_1301,TGT_003,친구(매운맛 취향에 맞는 선물)
PRD_1301,TGT_008,자신(간편식으로 먹기 좋음)
PRD_1301,TGT_005,직장동료(매운 음식 좋아하는 사람에게 적합)
PRD_1302,TGT_001,부모님(향토식품으로 정성이 느껴짐)
PRD_1302,TGT_004,가족(여러 명이 나눠 먹기 좋음)
PRD_1302,TGT_008,자신(집에서 현지 맛을 재현 가능)
PRD_1303,TGT_003,친구(가볍게 주기 좋은 레토르트)
PRD_1303,TGT_008,자신(혼자 먹기 편한 한 끼)
PRD_1303,TGT_005,직장동료(가격 부담이 낮음)
PRD_1304,TGT_001,부모님(와규 이름이 들어가 선물감 있음)
PRD_1304,TGT_004,가족(간편한 식사용 선물)
PRD_1304,TGT_006,상사/은사(부담 없는 고급 지역 식재료 선물)
PRD_1305,TGT_002,연인(크고 특별한 생과자 선물로 인상적)
PRD_1305,TGT_003,친구(이름과 구성이 재미있음)
PRD_1305,TGT_008,자신(미야자키 대표 과자를 직접 경험하기 좋음)
PRD_1306,TGT_004,가족 (지역 음식·실용 선물)
PRD_1306,TGT_008,자신 (지역 음식·실용 선물)
PRD_1306,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1307,TGT_004,가족 (지역 음식·실용 선물)
PRD_1307,TGT_008,자신 (지역 음식·실용 선물)
PRD_1307,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1308,TGT_004,가족 (지역 음식·실용 선물)
PRD_1308,TGT_008,자신 (지역 음식·실용 선물)
PRD_1308,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1309,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1309,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1309,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1310,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1310,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1310,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1311,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1311,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1311,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1312,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1312,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1312,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1313,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1313,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1313,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1314,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1314,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1314,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1315,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1315,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1315,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1316,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1316,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1316,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1317,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1317,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1317,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1318,TGT_004,가족 (지역 음식·실용 선물)
PRD_1318,TGT_008,자신 (지역 음식·실용 선물)
PRD_1318,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1319,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1319,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1319,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1320,TGT_004,가족 (지역 음식·실용 선물)
PRD_1320,TGT_008,자신 (지역 음식·실용 선물)
PRD_1320,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1321,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1321,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1321,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1322,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1322,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1322,TGT_001,부모님 (나눠 먹기 좋은 지역 기념품)
PRD_1323,TGT_004,가족 (지역 음식·실용 선물)
PRD_1323,TGT_008,자신 (지역 음식·실용 선물)
PRD_1323,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1324,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1324,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1324,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1325,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1325,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1325,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1326,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1326,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1326,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1327,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1327,TGT_005,직장동료 (나눠 먹기 좋은 지역 기념품)
PRD_1327,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1328,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1328,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1328,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1329,TGT_004,가족 (지역 음식·실용 선물)
PRD_1329,TGT_008,자신 (지역 음식·실용 선물)
PRD_1329,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1330,TGT_004,가족 (지역 음식·실용 선물)
PRD_1330,TGT_008,자신 (지역 음식·실용 선물)
PRD_1330,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1331,TGT_004,가족 (나눠 먹기 좋은 지역 기념품)
PRD_1331,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1331,TGT_001,부모님 (나눠 먹기 좋은 지역 기념품)
PRD_1332,TGT_004,가족 (지역 음식·실용 선물)
PRD_1332,TGT_008,자신 (지역 음식·실용 선물)
PRD_1332,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1333,TGT_004,가족 (지역 음식·실용 선물)
PRD_1333,TGT_008,자신 (지역 음식·실용 선물)
PRD_1333,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1334,TGT_004,가족 (지역 음식·실용 선물)
PRD_1334,TGT_008,자신 (지역 음식·실용 선물)
PRD_1334,TGT_001,부모님 (지역 음식·실용 선물)
PRD_1335,TGT_008,자신 (나눠 먹기 좋은 지역 기념품)
PRD_1335,TGT_003,친구 (나눠 먹기 좋은 지역 기념품)
PRD_1335,TGT_002,연인 (나눠 먹기 좋은 지역 기념품)
PRD_1336,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1336,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1336,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1337,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1337,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1337,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1338,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1338,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1338,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1339,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1339,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1339,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1340,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1340,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1340,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1341,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1341,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1341,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1342,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1342,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1342,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1343,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1343,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1343,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1344,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1344,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1344,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1345,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1345,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1345,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1346,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1346,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1346,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1347,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1347,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1347,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1348,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1348,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1348,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1349,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1349,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1349,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1350,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1350,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1350,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1351,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1351,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1351,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1352,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1352,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1352,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1353,TGT_003,친구(가볍게 나누기 좋은 지역 선물)
PRD_1353,TGT_004,가족(함께 먹거나 쓰기 좋은 상품)
PRD_1353,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1354,TGT_001,부모님(실용적이거나 격식 있는 선물)
PRD_1354,TGT_006,상사/은사(품격 있는 성인용 선물)
PRD_1354,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1355,TGT_001,부모님(실용적이거나 격식 있는 선물)
PRD_1355,TGT_006,상사/은사(품격 있는 성인용 선물)
PRD_1355,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1356,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1356,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1356,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1357,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1357,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1357,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1358,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1358,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1358,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1359,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1359,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1359,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1360,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1360,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1360,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1361,TGT_008,자신(여행 기념으로 직접 사용하기 좋음)
PRD_1361,TGT_003,친구(가볍게 주기 좋은 생활용품)
PRD_1361,TGT_004,가족(실용적으로 함께 쓰기 좋음)
PRD_1362,TGT_003,친구(귀여운 로컬 굿즈)
PRD_1362,TGT_008,자신(여행 추억 보관용)
PRD_1362,TGT_007,어린이(작고 재미있는 디자인)
PRD_1363,TGT_003,친구(귀여운 로컬 굿즈)
PRD_1363,TGT_008,자신(여행 추억 보관용)
PRD_1363,TGT_007,어린이(작고 재미있는 디자인)
PRD_1364,TGT_003,친구(귀여운 로컬 굿즈)
PRD_1364,TGT_008,자신(여행 추억 보관용)
PRD_1364,TGT_007,어린이(작고 재미있는 디자인)
PRD_1365,TGT_003,친구(귀여운 로컬 굿즈)
PRD_1365,TGT_008,자신(여행 추억 보관용)
PRD_1365,TGT_007,어린이(작고 재미있는 디자인)
PRD_1366,TGT_003,친구(귀여운 로컬 굿즈)
PRD_1366,TGT_008,자신(여행 추억 보관용)
PRD_1366,TGT_007,어린이(작고 재미있는 디자인)
PRD_1367,TGT_004,가족(요리에 활용하기 좋음)
PRD_1367,TGT_001,부모님(실용적인 식품 선물)
PRD_1367,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1368,TGT_004,가족(요리에 활용하기 좋음)
PRD_1368,TGT_001,부모님(실용적인 식품 선물)
PRD_1368,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1369,TGT_004,가족(요리에 활용하기 좋음)
PRD_1369,TGT_001,부모님(실용적인 식품 선물)
PRD_1369,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1370,TGT_004,가족(요리에 활용하기 좋음)
PRD_1370,TGT_001,부모님(실용적인 식품 선물)
PRD_1370,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1371,TGT_004,가족(요리에 활용하기 좋음)
PRD_1371,TGT_001,부모님(실용적인 식품 선물)
PRD_1371,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1372,TGT_004,가족(요리에 활용하기 좋음)
PRD_1372,TGT_001,부모님(실용적인 식품 선물)
PRD_1372,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1373,TGT_004,가족(요리에 활용하기 좋음)
PRD_1373,TGT_001,부모님(실용적인 식품 선물)
PRD_1373,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1374,TGT_004,가족(요리에 활용하기 좋음)
PRD_1374,TGT_001,부모님(실용적인 식품 선물)
PRD_1374,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1375,TGT_004,가족(요리에 활용하기 좋음)
PRD_1375,TGT_001,부모님(실용적인 식품 선물)
PRD_1375,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1376,TGT_004,가족(요리에 활용하기 좋음)
PRD_1376,TGT_001,부모님(실용적인 식품 선물)
PRD_1376,TGT_008,자신(집에서 지역 맛을 즐기기 좋음)
PRD_1377,TGT_003,친구(함께 나누기 쉬움)
PRD_1377,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1377,TGT_004,가족(가볍게 즐길 수 있음)
PRD_1378,TGT_003,친구(함께 나누기 쉬움)
PRD_1378,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1378,TGT_004,가족(가볍게 즐길 수 있음)
PRD_1379,TGT_003,친구(함께 나누기 쉬움)
PRD_1379,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1379,TGT_004,가족(가볍게 즐길 수 있음)
PRD_1380,TGT_003,친구(함께 나누기 쉬움)
PRD_1380,TGT_005,직장동료(부담 없이 나눠주기 좋음)
PRD_1380,TGT_004,가족(가볍게 즐길 수 있음)
PRD_1381,TGT_001,부모님(성인용 지역 주류 선물)
PRD_1381,TGT_006,상사/은사(격식 있는 성인 선물)
PRD_1381,TGT_008,자신(여행 기념으로 즐기기 좋음)
PRD_1382,TGT_001,부모님(성인용 지역 주류 선물)
PRD_1382,TGT_006,상사/은사(격식 있는 성인 선물)
PRD_1382,TGT_008,자신(여행 기념으로 즐기기 좋음)
PRD_1383,TGT_001,부모님(성인용 지역 주류 선물)
PRD_1383,TGT_006,상사/은사(격식 있는 성인 선물)
PRD_1383,TGT_008,자신(여행 기념으로 즐기기 좋음)
PRD_1384,TGT_001,부모님(성인용 지역 주류 선물)
PRD_1384,TGT_006,상사/은사(격식 있는 성인 선물)
PRD_1384,TGT_008,자신(여행 기념으로 즐기기 좋음)
PRD_1385,TGT_001,부모님(성인용 지역 주류 선물)
PRD_1385,TGT_006,상사/은사(격식 있는 성인 선물)
PRD_1385,TGT_008,자신(여행 기념으로 즐기기 좋음)
PRD_1386,TGT_003,친구(함께 맛보기 좋음)
PRD_1386,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1386,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1387,TGT_003,친구(함께 맛보기 좋음)
PRD_1387,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1387,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1388,TGT_003,친구(함께 맛보기 좋음)
PRD_1388,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1388,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1389,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1389,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1389,TGT_008,자신(여행 중 직접 경험하기 좋음)
PRD_1390,TGT_003,친구(함께 맛보기 좋음)
PRD_1390,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1390,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1391,TGT_003,친구(함께 맛보기 좋음)
PRD_1391,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1391,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1392,TGT_003,친구(함께 맛보기 좋음)
PRD_1392,TGT_007,어린이(달콤하거나 먹기 쉬운 구성)
PRD_1392,TGT_008,자신(여행 중 직접 경험하기 좋음)
PRD_1393,TGT_003,친구(함께 맛보기 좋음)
PRD_1393,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1393,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1394,TGT_003,친구(함께 맛보기 좋음)
PRD_1394,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1394,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1395,TGT_003,친구(함께 맛보기 좋음)
PRD_1395,TGT_007,어린이(달콤하거나 먹기 쉬운 구성)
PRD_1395,TGT_008,자신(여행 중 직접 경험하기 좋음)
PRD_1396,TGT_003,친구(함께 맛보기 좋음)
PRD_1396,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1396,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1397,TGT_003,친구(함께 맛보기 좋음)
PRD_1397,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1397,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1398,TGT_003,친구(함께 맛보기 좋음)
PRD_1398,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1398,TGT_005,직장동료(개별 포장 또는 배분이 쉬움)
PRD_1399,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1399,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1399,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1400,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1400,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1400,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1401,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1401,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1401,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1402,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1402,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1402,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1403,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1403,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1403,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1404,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1404,TGT_004,가족(가족이 나눠 먹기 좋음)
PRD_1404,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1405,TGT_001,부모님(지역 대표성과 선물감이 있음)
PRD_1405,TGT_006,상사/은사(포장과 브랜드 신뢰도가 있음)
PRD_1405,TGT_008,자신(여행 중 직접 경험하기 좋음)
PRD_1406,TGT_001,부모님 (전통 화과자 선물)
PRD_1406,TGT_004,가족 (나눠 먹기 좋은 세트)
PRD_1406,TGT_006,상사/은사 (격식 있는 브랜드)
PRD_1407,TGT_003,친구 (가볍게 건네기 좋음)
PRD_1407,TGT_004,가족 (차와 함께 먹기 좋음)
PRD_1407,TGT_008,자신 (소량 맛보기)
PRD_1408,TGT_001,부모님 (차와 어울리는 양갱)
PRD_1408,TGT_006,상사/은사 (무게감 있는 화과자)
PRD_1408,TGT_008,자신 (전통 과자 경험)
PRD_1409,TGT_005,직장동료 (개별 포장)
